"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"USA","QGDP","TOT","PC_CHGPP","Q","1982-Q3",-0.382299274,
"USA","QGDP","TOT","PC_CHGPP","Q","1982-Q4",0.039946274,
"USA","QGDP","TOT","PC_CHGPP","Q","1983-Q1",1.317847576,
"USA","QGDP","TOT","PC_CHGPP","Q","1983-Q2",2.275612439,
"USA","QGDP","TOT","PC_CHGPP","Q","1983-Q3",1.999064294,
"USA","QGDP","TOT","PC_CHGPP","Q","1983-Q4",2.086217479,
"USA","QGDP","TOT","PC_CHGPP","Q","1984-Q1",1.954770289,
"USA","QGDP","TOT","PC_CHGPP","Q","1984-Q2",1.727792663,
"USA","QGDP","TOT","PC_CHGPP","Q","1984-Q3",0.964063628,
"USA","QGDP","TOT","PC_CHGPP","Q","1984-Q4",0.820857146,
"USA","QGDP","TOT","PC_CHGPP","Q","1985-Q1",0.969072301,
"USA","QGDP","TOT","PC_CHGPP","Q","1985-Q2",0.880466353,
"USA","QGDP","TOT","PC_CHGPP","Q","1985-Q3",1.527121263,
"USA","QGDP","TOT","PC_CHGPP","Q","1985-Q4",0.743327344,
"USA","QGDP","TOT","PC_CHGPP","Q","1986-Q1",0.933524708,
"USA","QGDP","TOT","PC_CHGPP","Q","1986-Q2",0.450377363,
"USA","QGDP","TOT","PC_CHGPP","Q","1986-Q3",0.956992886,
"USA","QGDP","TOT","PC_CHGPP","Q","1986-Q4",0.536985718,
"USA","QGDP","TOT","PC_CHGPP","Q","1987-Q1",0.74501963,
"USA","QGDP","TOT","PC_CHGPP","Q","1987-Q2",1.078842316,
"USA","QGDP","TOT","PC_CHGPP","Q","1987-Q3",0.867566856,
"USA","QGDP","TOT","PC_CHGPP","Q","1987-Q4",1.717036096,
"USA","QGDP","TOT","PC_CHGPP","Q","1988-Q1",0.516654167,
"USA","QGDP","TOT","PC_CHGPP","Q","1988-Q2",1.313900617,
"USA","QGDP","TOT","PC_CHGPP","Q","1988-Q3",0.585928314,
"USA","QGDP","TOT","PC_CHGPP","Q","1988-Q4",1.332500553,
"USA","QGDP","TOT","PC_CHGPP","Q","1989-Q1",1.016597674,
"USA","QGDP","TOT","PC_CHGPP","Q","1989-Q2",0.763265657,
"USA","QGDP","TOT","PC_CHGPP","Q","1989-Q3",0.740876994,
"USA","QGDP","TOT","PC_CHGPP","Q","1989-Q4",0.197050974,
"USA","QGDP","TOT","PC_CHGPP","Q","1990-Q1",1.092795416,
"USA","QGDP","TOT","PC_CHGPP","Q","1990-Q2",0.36291179,
"USA","QGDP","TOT","PC_CHGPP","Q","1990-Q3",0.066512432,
"USA","QGDP","TOT","PC_CHGPP","Q","1990-Q4",-0.910394541,
"USA","QGDP","TOT","PC_CHGPP","Q","1991-Q1",-0.467867584,
"USA","QGDP","TOT","PC_CHGPP","Q","1991-Q2",0.779718038,
"USA","QGDP","TOT","PC_CHGPP","Q","1991-Q3",0.505338431,
"USA","QGDP","TOT","PC_CHGPP","Q","1991-Q4",0.348563902,
"USA","QGDP","TOT","PC_CHGPP","Q","1992-Q1",1.197157574,
"USA","QGDP","TOT","PC_CHGPP","Q","1992-Q2",1.084320604,
"USA","QGDP","TOT","PC_CHGPP","Q","1992-Q3",0.988107189,
"USA","QGDP","TOT","PC_CHGPP","Q","1992-Q4",1.042879871,
"USA","QGDP","TOT","PC_CHGPP","Q","1993-Q1",0.166979092,
"USA","QGDP","TOT","PC_CHGPP","Q","1993-Q2",0.582113453,
"USA","QGDP","TOT","PC_CHGPP","Q","1993-Q3",0.477156587,
"USA","QGDP","TOT","PC_CHGPP","Q","1993-Q4",1.36007556,
"USA","QGDP","TOT","PC_CHGPP","Q","1994-Q1",0.97031284,
"USA","QGDP","TOT","PC_CHGPP","Q","1994-Q2",1.355099752,
"USA","QGDP","TOT","PC_CHGPP","Q","1994-Q3",0.584536016,
"USA","QGDP","TOT","PC_CHGPP","Q","1994-Q4",1.145518265,
"USA","QGDP","TOT","PC_CHGPP","Q","1995-Q1",0.35469547,
"USA","QGDP","TOT","PC_CHGPP","Q","1995-Q2",0.298305699,
"USA","QGDP","TOT","PC_CHGPP","Q","1995-Q3",0.850664868,
"USA","QGDP","TOT","PC_CHGPP","Q","1995-Q4",0.679036536,
"USA","QGDP","TOT","PC_CHGPP","Q","1996-Q1",0.748971329,
"USA","QGDP","TOT","PC_CHGPP","Q","1996-Q2",1.667883947,
"USA","QGDP","TOT","PC_CHGPP","Q","1996-Q3",0.897010936,
"USA","QGDP","TOT","PC_CHGPP","Q","1996-Q4",1.038397649,
"USA","QGDP","TOT","PC_CHGPP","Q","1997-Q1",0.645560777,
"USA","QGDP","TOT","PC_CHGPP","Q","1997-Q2",1.661978105,
"USA","QGDP","TOT","PC_CHGPP","Q","1997-Q3",1.250778573,
"USA","QGDP","TOT","PC_CHGPP","Q","1997-Q4",0.858743563,
"USA","QGDP","TOT","PC_CHGPP","Q","1998-Q1",0.999375401,
"USA","QGDP","TOT","PC_CHGPP","Q","1998-Q2",0.925820507,
"USA","QGDP","TOT","PC_CHGPP","Q","1998-Q3",1.252764553,
"USA","QGDP","TOT","PC_CHGPP","Q","1998-Q4",1.616190702,
"USA","QGDP","TOT","PC_CHGPP","Q","1999-Q1",0.943826615,
"USA","QGDP","TOT","PC_CHGPP","Q","1999-Q2",0.83500003,
"USA","QGDP","TOT","PC_CHGPP","Q","1999-Q3",1.323027026,
"USA","QGDP","TOT","PC_CHGPP","Q","1999-Q4",1.642779005,
"USA","QGDP","TOT","PC_CHGPP","Q","2000-Q1",0.364447361,
"USA","QGDP","TOT","PC_CHGPP","Q","2000-Q2",1.820583008,
"USA","QGDP","TOT","PC_CHGPP","Q","2000-Q3",0.099774128,
"USA","QGDP","TOT","PC_CHGPP","Q","2000-Q4",0.594361755,
"USA","QGDP","TOT","PC_CHGPP","Q","2001-Q1",-0.324221003,
"USA","QGDP","TOT","PC_CHGPP","Q","2001-Q2",0.621389215,
"USA","QGDP","TOT","PC_CHGPP","Q","2001-Q3",-0.400349016,
"USA","QGDP","TOT","PC_CHGPP","Q","2001-Q4",0.277314358,
"USA","QGDP","TOT","PC_CHGPP","Q","2002-Q1",0.828227216,
"USA","QGDP","TOT","PC_CHGPP","Q","2002-Q2",0.615502456,
"USA","QGDP","TOT","PC_CHGPP","Q","2002-Q3",0.403528704,
"USA","QGDP","TOT","PC_CHGPP","Q","2002-Q4",0.130655767,
"USA","QGDP","TOT","PC_CHGPP","Q","2003-Q1",0.516723187,
"USA","QGDP","TOT","PC_CHGPP","Q","2003-Q2",0.893377801,
"USA","QGDP","TOT","PC_CHGPP","Q","2003-Q3",1.66689627,
"USA","QGDP","TOT","PC_CHGPP","Q","2003-Q4",1.154045728,
"USA","QGDP","TOT","PC_CHGPP","Q","2004-Q1",0.572916486,
"USA","QGDP","TOT","PC_CHGPP","Q","2004-Q2",0.778738758,
"USA","QGDP","TOT","PC_CHGPP","Q","2004-Q3",0.941247225,
"USA","QGDP","TOT","PC_CHGPP","Q","2004-Q4",1.022027369,
"USA","QGDP","TOT","PC_CHGPP","Q","2005-Q1",1.110882508,
"USA","QGDP","TOT","PC_CHGPP","Q","2005-Q2",0.486604478,
"USA","QGDP","TOT","PC_CHGPP","Q","2005-Q3",0.78562198,
"USA","QGDP","TOT","PC_CHGPP","Q","2005-Q4",0.567928238,
"USA","QGDP","TOT","PC_CHGPP","Q","2006-Q1",1.34866612,
"USA","QGDP","TOT","PC_CHGPP","Q","2006-Q2",0.245583731,
"USA","QGDP","TOT","PC_CHGPP","Q","2006-Q3",0.150456188,
"USA","QGDP","TOT","PC_CHGPP","Q","2006-Q4",0.843711696,
"USA","QGDP","TOT","PC_CHGPP","Q","2007-Q1",0.293598861,
"USA","QGDP","TOT","PC_CHGPP","Q","2007-Q2",0.63843453,
"USA","QGDP","TOT","PC_CHGPP","Q","2007-Q3",0.602306657,
"USA","QGDP","TOT","PC_CHGPP","Q","2007-Q4",0.609644003,
"USA","QGDP","TOT","PC_CHGPP","Q","2008-Q1",-0.407429474,
"USA","QGDP","TOT","PC_CHGPP","Q","2008-Q2",0.572295345,
"USA","QGDP","TOT","PC_CHGPP","Q","2008-Q3",-0.526892902,
"USA","QGDP","TOT","PC_CHGPP","Q","2008-Q4",-2.183097148,
"USA","QGDP","TOT","PC_CHGPP","Q","2009-Q1",-1.165722531,
"USA","QGDP","TOT","PC_CHGPP","Q","2009-Q2",-0.169238139,
"USA","QGDP","TOT","PC_CHGPP","Q","2009-Q3",0.361929991,
"USA","QGDP","TOT","PC_CHGPP","Q","2009-Q4",1.06796195,
"USA","QGDP","TOT","PC_CHGPP","Q","2010-Q1",0.500053481,
"USA","QGDP","TOT","PC_CHGPP","Q","2010-Q2",0.967704639,
"USA","QGDP","TOT","PC_CHGPP","Q","2010-Q3",0.77314415,
"USA","QGDP","TOT","PC_CHGPP","Q","2010-Q4",0.519595159,
"USA","QGDP","TOT","PC_CHGPP","Q","2011-Q1",-0.240916068,
"USA","QGDP","TOT","PC_CHGPP","Q","2011-Q2",0.678050751,
"USA","QGDP","TOT","PC_CHGPP","Q","2011-Q3",-0.038767163,
"USA","QGDP","TOT","PC_CHGPP","Q","2011-Q4",1.121678183,
"USA","QGDP","TOT","PC_CHGPP","Q","2012-Q1",0.817922845,
"USA","QGDP","TOT","PC_CHGPP","Q","2012-Q2",0.455859987,
"USA","QGDP","TOT","PC_CHGPP","Q","2012-Q3",0.174882978,
"USA","QGDP","TOT","PC_CHGPP","Q","2012-Q4",0.109838067,
"USA","QGDP","TOT","PC_CHGPP","Q","2013-Q1",0.867789548,
"USA","QGDP","TOT","PC_CHGPP","Q","2013-Q2",0.13938522,
"USA","QGDP","TOT","PC_CHGPP","Q","2013-Q3",0.791653411,
"USA","QGDP","TOT","PC_CHGPP","Q","2013-Q4",0.711171002,
"USA","QGDP","TOT","PC_CHGPP","Q","2014-Q1",-0.350109737,
"USA","QGDP","TOT","PC_CHGPP","Q","2014-Q2",1.284128907,
"USA","QGDP","TOT","PC_CHGPP","Q","2014-Q3",1.164961644,
"USA","QGDP","TOT","PC_CHGPP","Q","2014-Q4",0.448993402,
"USA","QGDP","TOT","PC_CHGPP","Q","2015-Q1",0.813313626,
"USA","QGDP","TOT","PC_CHGPP","Q","2015-Q2",0.580001432,
"USA","QGDP","TOT","PC_CHGPP","Q","2015-Q3",0.323372673,
"USA","QGDP","TOT","PC_CHGPP","Q","2015-Q4",0.146234347,
"USA","QGDP","TOT","PC_CHGPP","Q","2016-Q1",0.589179869,
"USA","QGDP","TOT","PC_CHGPP","Q","2016-Q2",0.302388807,
"USA","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.601115379,
"USA","QGDP","TOT","PC_CHGPP","Q","2016-Q4",0.496888796,
"USA","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.429663114,
"USA","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.503792981,
"USA","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.827488715,
"USA","QGDP","TOT","PC_CHGPP","Q","2017-Q4",1.005660086,
"USA","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.692653861,
"USA","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.697342921,
"USA","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.722035914,
"USA","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.181783198,
"USA","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.54271061,
"USA","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.67300894,
"USA","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.889966473,
"USA","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.443046894,
"USA","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-1.175154201,
"USA","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-8.484336154,
"USA","QGDP","TOT","PC_CHGPP","Q","2020-Q3",7.854483117,
"USA","QGDP","TOT","PC_CHGPP","Q","2020-Q4",0.963213279,
"USA","QGDP","TOT","PC_CHGPP","Q","2021-Q1",1.542791999,
"USA","QGDP","TOT","PC_CHGPP","Q","2021-Q2",1.707015905,
"USA","QGDP","TOT","PC_CHGPP","Q","2021-Q3",0.656694491,
"USA","QGDP","TOT","PC_CHGPP","Q","2021-Q4",1.69569402,
"USA","QGDP","TOT","PC_CHGPP","Q","2022-Q1",-0.410338185,
"USA","QGDP","TOT","PC_CHGPP","Q","2022-Q2",-0.144633973,
"USA","QGDP","TOT","PC_CHGPP","Q","2022-Q3",0.801155209,
"USA","QGDP","TOT","PC_CHGPP","Q","2022-Q4",0.637397896,
"USA","QGDP","TOT","PC_CHGPP","Q","2023-Q1",0.316848896,
"PRT","QGDP","TOT","PC_CHGPY","Q","1961-Q1",4.304230975,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1961-Q2",5.22169497,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1961-Q3",5.920135217,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1961-Q4",6.399767825,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1962-Q1",6.664279093,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1962-Q2",6.762632608,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1962-Q3",6.702057323,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1962-Q4",6.490039608,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1963-Q1",6.134400396,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1963-Q2",5.910975215,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1963-Q3",5.81300404,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1963-Q4",5.834761778,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1964-Q1",5.971237502,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1964-Q2",6.264625869,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1964-Q3",6.708180336,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1964-Q4",7.294715415,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1965-Q1",8.017283403,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1965-Q2",8.078711633,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1965-Q3",7.510968374,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1965-Q4",6.351470263,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1966-Q1",4.641394703,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1966-Q2",3.757119338,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1966-Q3",3.646398429,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1966-Q4",4.277713759,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1967-Q1",5.637748215,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1967-Q2",6.942624099,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1967-Q3",8.180645555,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1967-Q4",9.34170357,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1968-Q1",10.41790887,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1968-Q2",10.206450527,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1968-Q3",8.788009085,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1968-Q4",6.257647541,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1969-Q1",2.689879993,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1969-Q2",0.549384166,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1969-Q3",1.413080435,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1969-Q4",3.82646095,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1970-Q1",7.491879766,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1970-Q2",10.913052805,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1970-Q3",9.496946693,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1970-Q4",8.573941264,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1971-Q1",5.47193606,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1971-Q2",6.46671997,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1971-Q3",6.397823273,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1971-Q4",8.121720146,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1972-Q1",8.089314908,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1972-Q2",5.986622547,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1972-Q3",10.538172441,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1972-Q4",7.459234831,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1973-Q1",11.813054079,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1973-Q2",12.001911494,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1973-Q3",9.956853771,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1973-Q4",11.108521497,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1974-Q1",7.423312598,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1974-Q2",3.059633965,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1974-Q3",-1.58756096,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1974-Q4",-3.87999106,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1975-Q1",-6.303166738,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1975-Q2",-5.785300664,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1975-Q3",-4.095495491,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1975-Q4",-1.082823198,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1976-Q1",3.349627086,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1976-Q2",7.52532039,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1976-Q3",7.910616693,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1976-Q4",8.820955651,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1977-Q1",7.245682769,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1977-Q2",5.572512458,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1977-Q3",6.140318332,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1977-Q4",3.56440774,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1978-Q1",3.112201535,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1978-Q2",2.691383137,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1978-Q3",2.216226293,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1978-Q4",3.245361669,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1979-Q1",3.843736535,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1979-Q2",5.54859592,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1979-Q3",6.380889649,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1979-Q4",6.74494611,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1980-Q1",7.284454126,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1980-Q2",5.022777987,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1980-Q3",3.290390703,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1980-Q4",2.891256401,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1981-Q1",1.749246704,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1981-Q2",1.857852665,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1981-Q3",2.032554575,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1981-Q4",0.844415482,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1982-Q1",2.831411312,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1982-Q2",1.36695612,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1982-Q3",2.00699983,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1982-Q4",2.335787302,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1983-Q1",0.83359598,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1983-Q2",1.293490896,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1983-Q3",-0.682358487,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1983-Q4",-2.12369048,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1984-Q1",-3.765904581,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1984-Q2",-3.901506084,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1984-Q3",-0.092261707,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1984-Q4",0.330954512,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1985-Q1",2.211011185,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1985-Q2",4.2851239,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1985-Q3",1.456021465,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1985-Q4",3.305567204,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1986-Q1",3.542920579,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1986-Q2",3.70130734,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1986-Q3",4.647721737,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1986-Q4",4.661705392,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1987-Q1",5.162007525,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1987-Q2",5.653281801,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1987-Q3",6.71693715,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1987-Q4",6.29341783,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1988-Q1",9.16593966,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1988-Q2",7.934806632,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1988-Q3",7.100694309,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1988-Q4",7.229492154,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1989-Q1",6.418678551,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1989-Q2",4.438584578,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1989-Q3",5.693081157,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1989-Q4",5.185499043,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1990-Q1",2.399309825,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1990-Q2",5.810788625,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1990-Q3",4.488480181,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1990-Q4",6.38106635,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1991-Q1",2.855283649,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1991-Q2",2.948468552,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1991-Q3",3.331830515,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1991-Q4",0.679243402,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1992-Q1",4.905103333,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1992-Q2",1.939972161,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1992-Q3",0.508253299,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1992-Q4",0.324157029,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1993-Q1",-2.719594084,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1993-Q2",-1.76772333,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1993-Q3",-0.741093157,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1993-Q4",-0.24897242,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1994-Q1",1.426321021,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1994-Q2",2.68916016,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1994-Q3",2.441003251,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1994-Q4",3.325675959,"E"
"PRT","QGDP","TOT","PC_CHGPY","Q","1995-Q1",3.156940472,
"PRT","QGDP","TOT","PC_CHGPY","Q","1995-Q2",3.038099685,
"PRT","QGDP","TOT","PC_CHGPY","Q","1995-Q3",3.019269921,
"PRT","QGDP","TOT","PC_CHGPY","Q","1995-Q4",2.485423689,
"PRT","QGDP","TOT","PC_CHGPY","Q","1996-Q1",3.114674906,
"PRT","QGDP","TOT","PC_CHGPY","Q","1996-Q2",3.135435389,
"PRT","QGDP","TOT","PC_CHGPY","Q","1996-Q3",4.083239602,
"PRT","QGDP","TOT","PC_CHGPY","Q","1996-Q4",3.674688619,
"PRT","QGDP","TOT","PC_CHGPY","Q","1997-Q1",4.553999969,
"PRT","QGDP","TOT","PC_CHGPY","Q","1997-Q2",4.25348435,
"PRT","QGDP","TOT","PC_CHGPY","Q","1997-Q3",4.196041148,
"PRT","QGDP","TOT","PC_CHGPY","Q","1997-Q4",4.601245602,
"PRT","QGDP","TOT","PC_CHGPY","Q","1998-Q1",4.398434698,
"PRT","QGDP","TOT","PC_CHGPY","Q","1998-Q2",5.047223434,
"PRT","QGDP","TOT","PC_CHGPY","Q","1998-Q3",4.847647587,
"PRT","QGDP","TOT","PC_CHGPY","Q","1998-Q4",4.931888145,
"PRT","QGDP","TOT","PC_CHGPY","Q","1999-Q1",4.809349106,
"PRT","QGDP","TOT","PC_CHGPY","Q","1999-Q2",3.76305499,
"PRT","QGDP","TOT","PC_CHGPY","Q","1999-Q3",3.631586651,
"PRT","QGDP","TOT","PC_CHGPY","Q","1999-Q4",3.447603511,
"PRT","QGDP","TOT","PC_CHGPY","Q","2000-Q1",4.36261334,
"PRT","QGDP","TOT","PC_CHGPY","Q","2000-Q2",3.271881856,
"PRT","QGDP","TOT","PC_CHGPY","Q","2000-Q3",3.767341175,
"PRT","QGDP","TOT","PC_CHGPY","Q","2000-Q4",3.865423683,
"PRT","QGDP","TOT","PC_CHGPY","Q","2001-Q1",1.28655306,
"PRT","QGDP","TOT","PC_CHGPY","Q","2001-Q2",2.809783105,
"PRT","QGDP","TOT","PC_CHGPY","Q","2001-Q3",1.473782928,
"PRT","QGDP","TOT","PC_CHGPY","Q","2001-Q4",2.209251062,
"PRT","QGDP","TOT","PC_CHGPY","Q","2002-Q1",2.712151949,
"PRT","QGDP","TOT","PC_CHGPY","Q","2002-Q2",1.255985013,
"PRT","QGDP","TOT","PC_CHGPY","Q","2002-Q3",0.649396005,
"PRT","QGDP","TOT","PC_CHGPY","Q","2002-Q4",-1.48022333,
"PRT","QGDP","TOT","PC_CHGPY","Q","2003-Q1",-1.551766468,
"PRT","QGDP","TOT","PC_CHGPY","Q","2003-Q2",-1.97190001,
